institution,course,type,salary6monthsafter,mediantariff
10007144,Special  Education  (Online  Learning),BA,22000,0
10007144,Special  Education  (Online  Learning),BA,19000,113.875
10007144,Sport  and  Exercise  Science,BSc,20000,96
10007144,Sport  and  Exercise  Science,BSc,24000,0
10007144,Sport  Physical  Education  and  Development,BSc,24000,0
10007144,Sport  Physical  Education  and  Development,BSc,20000,112
10007144,Sports  Coaching,BSc,20000,124.5
10007144,Sports  Coaching,BSc,24000,0
10007144,Sports  Journalism,BA,18000,119.5
10007144,Sports  Therapy,BSc,20000,135.5
10007144,Sports  Therapy,BSc,24000,0
10007144,Surveying  and  Mapping  Sciences,BSc,36000,0
10007144,Surveying  and  Mapping  Sciences,BSc,26000,96
10007144,Tourism  Management,BA,20000,103.5
10007144,Tourism  Management,BA,27000,0
10007823,Accountancy,BSc,19000,96
10007823,Advertising,BA,18000,117
10007823,Animation,BA,16000,149
10007823,Biology,BSc,17000,118
10007823,Business  &  Management,BSc,28000,0
10007823,Business  &  Management,BSc,20000,125.42105
10007823,Business  &  Management  With  Accounting  &  Finance,BSc,28000,0
10007823,Child  Health  &  Wellbeing,BSc,24000,136
10007823,Childhood  &  Youth  Studies,BA,24000,123.25
10007823,Children  &  Young  People'S  Learning  &  Development,BA,16000,119.5
10007823,Computer  Science,BSc,21000,122
10007823,Computer  Science  &  Mathematics,BSc,21000,122
10007823,Computer  Security  &  Networks,MComp,21000,122
10007823,Computing,BSc,21000,118.5625
10007823,Computing,MComp,21000,122
10007823,Computing  (Games  Programming),BSc,21000,117
10007823,Computing  (Networking  Security  &  Forensics),BSc,21000,139.25
10007823,Counselling  &  Psychotherapy,BA,17000,138
10007823,Creative  Writing,BA,16000,119.5
10007823,Criminology,BA,17000,119.17391
10007823,Criminology  &  Sociology,BA,17000,119.17391
10007823,Dance,BA,15000,156
10007823,Data  Science,BSc,21000,122
10007823,Drama,BA,16000,112
10007823,Early  Childhood  Studies,BA,24000,131
10007823,Early  Years  Education  With  Qts,BA,22000,132.16667
10007823,Ecology  &  Conservation,BSc,17000,122
10007823,Education,BA,16000,124
10007823,Education  &  Sociology,BA,20000,0
10007823,Education  And  History,BA,20000,0
10007823,Educational  Psychology,BSc,17000,124.5
10007823,English,BA,17000,108.5
10007823,English  Language,BA,17000,96
10007823,English  Literature,BA,17000,131
10007823,Environmental  Science,BSc,19000,105
10007823,Film  &  Television  Production,BA,15000,136.27586
10007823,Film  Studies,BA,16000,112
10007823,Film  Studies  With  Film  Production,BA,16000,124
10007823,Genetics,BSc,17000,115
10007823,Geoenvironmental  Hazards,BSc,19000,96
10007823,Geography,BA,18000,124
10007823,Geography,BSc,19000,105
10007823,Global  Public  Health,BSc,24000,136
10007823,Health  &  Social  Well-Being,BA,30000,0
10007823,Health  &  Social  Well-Being,BA,22000,117
10007823,History,BA,17000,121
10007823,Human  Biology,BSc,17000,121
10007823,Human  Geography,BA,18000,118
10007823,Information  Technology  Management  For  Business,BSc,21000,122
10007823,Law,LLB,17000,106
10007823,Media  Film  &  Television,BA,16000,101
10007823,Midwifery,BSc,22000,134.92308
10007823,Music,BA,16000,132
10007823,Music  Production,BA,16000,139.25
10007823,Musical  Theatre,BA,16000,133
10007823,Nursing  (Adult),BSc,22000,134.92308
10007823,Nursing  (Children'S),BSc,22000,134.92308
10007823,Nursing  (Learning  Disabilities),BSc,22000,121
10007823,Nursing  (Mental  Health),BSc,22000,140
10007823,Nutrition,MSci,29000,0
10007823,Nutrition,MSci,22000,128
10007823,Nutrition  &  Health,BSc,29000,0
10007823,Nutrition  &  Health,BSc,22000,128
10007823,Operating  Department  Practice,BSc,22000,128
10007823,Paramedic  Practice,BSc,22000,134.92308
10007823,Physical  Education  &  School  Sport,BA,17000,156.5
10007823,Physical  Geography,BSc,19000,113.875
10007823,Physical  Geography  &  Geology,BSc,19000,92.85714
10007823,Plant  Science,BSc,17000,118.42857
10007823,Primary  Education  With  Qts,BA,22000,130.72728
10007823,Primary  Education  With  Qts,BA,22000,0
10007823,Psychology,BSc,17000,122.17857
10007823,Psychology  &  Criminology,BSc,17000,122.17857
10007823,Psychosocial  Analysis  Of  Offending  Behaviour,BSc,17000,122
10007823,Secondary  English  Education  With  Qts,BA,22000,124
10007823,Secondary  Mathematics  Education  With  Qts,BSc,22000,106
10007823,Secondary  Religious  Education  With  Qts,BA,22000,106
10007823,Social  Work,BA,24000,148.28572
10007823,Sociology,BA,17000,114.5
10007823,Software  Application  Development,MComp,21000,122
10007823,Software  Engineering,BSc,21000,122
10007823,Sport  &  Exercise  Psychology,BSc,17000,122.71429
10007823,Sport  &  Exercise  Science,BSc,17000,147
10007823,Sport  Management  &  Coaching,BA,28000,0
10007823,Sports  Coaching  &  Development,BA,17000,133
10007823,Sports  Coaching  And  Development,MSci,17000,150.5625
10007823,Sports  Therapy,BSc,17000,154
10007823,Teaching  Learning  &  Child  Development,BA,16000,125.57143
10007823,Television  Production  Management,BA,16000,151.5
10007823,Theatre  Design,BA,16000,96
10007823,Web  Design  &  Development,MComp,21000,122
10007823,Web  Design  &  Development,BSc,17000,133
10007823,Working  And  Teaching  In  The  Early  Years,BA,16000,124
10007823,Working  With  Children  5-11,BA,24000,136
10007791,Accounting,BSc,21000,119.5
10007791,Accounting,BSc,21000,122.55556
10007791,Accounting,BSc,21000,122.55556
10007791,Accounting,BSc,21000,122.55556
10007791,Accounting  and  Finance,BSc,21000,120.5
10007791,Accounting  and  Finance,BSc,21000,122.55556
10007791,Accounting  and  Finance,BSc,21000,149
10007791,American  Studies  (United  States),BA,18000,124.5
10007791,American  Studies  (United  States),BA,18000,121
10007791,American  Studies  (United  States)  (Including  Foundation  Year  and  Year  Abroad),BA,18000,124.5
10007791,Art  History,BA,20000,118.6
10007791,Art  History,BA,20000,118.6
10007791,Art  History,BA,20000,118.6
10007791,Art  History  (Including  Foundation  Year  and  Year  Abroad),BA,20000,118.6
10007791,Art  History  and  History,BA,20000,118.6
10007791,Art  History  and  History,BA,20000,118.6
10007791,Art  History  and  History,BA,20000,118.6
10007791,Art  History  and  History  (Including  Foundation  Year  and  Year  Abroad),BA,20000,118.6
10007791,Banking  and  Finance,BSc,22000,96
10007791,Banking  and  Finance,BSc,22000,96
10007791,Banking  and  Finance,BSc,22000,138
10007791,Biochemistry,BSc,20000,80
10007791,Biochemistry,BSc,20000,107.25
10007791,Biochemistry,BSc,20000,105
10007791,Biological  Sciences,BSc,19000,118
10007791,Biological  Sciences,BSc,19000,105.375
10007791,Biological  Sciences,BSc,19000,131.75
10007791,Biomedical  Science,BSc,22000,106
10007791,Biomedical  Science,BSc,22000,96
10007791,Biomedical  Science,BSc,22000,107.66666
10007791,Business  Administration,BBA,23000,96
10007791,Business  Administration,BBA,23000,122
10007791,Business  Administration,BBA,23000,122
10007791,Business  Management,BSc,23000,124.69231
10007791,Business  Management,BSc,23000,122
10007791,Business  Management,BSc,23000,121
10007791,Business  Management,BSc,23000,133
10007791,Childhood  Studies,BA,23000,152.57143
10007791,Childhood  Studies,BA,23000,152.57143
10007791,Childhood  Studies,BA,23000,152.57143
10007791,Computer  Games,BSc,24000,135.5
10007791,Computer  Games,BSc,24000,118.5625
10007791,Computer  Games,BSc,24000,163.33333
10007791,Computer  Networks,BEng,24000,118.5625
10007791,Computer  Networks,BEng,24000,118.5625
10007791,Computer  Networks,BEng,24000,118.5625
10007791,Computer  Science,BSc,24000,88.5
10007791,Computer  Science,BSc,24000,133
10007791,Computer  Science,BSc,24000,128
10007791,Computer  Science,BSc,24000,151.5
10007791,Computer  Science,MSci,24000,118.5625
10007791,Computer  Science,MSci,24000,118.5625
10007791,Computer  Systems  Engineering,BEng,24000,103.5
10007791,Creative  Writing,BA,18000,123.25
10007791,Creative  Writing,BA,18000,121.82758
10007791,Creative  Writing,BA,18000,121.82758
10007791,Criminology,BA,18000,137
10007791,Criminology,BA,18000,118
10007791,Criminology,BA,18000,130.72728
10007791,Criminology,BA,18000,130.72728
10007791,Criminology  with  Social  Psychology,BA,18000,112
10007791,Criminology  with  Social  Psychology,BA,18000,130.72728
10007791,Curatorial  Studies,BA,20000,118.6
10007791,Curatorial  Studies,BA,20000,118.6
10007791,Curatorial  Studies,BA,20000,118.6
10007791,Curatorial  Studies  (Including  Foundation  Year  and  Year  Abroad),BA,20000,118.6
10007791,Drama  and  Literature,BA,18000,134
10007791,Economics,BSc,25000,113.60714
10007791,Economics,BA,25000,96
10007791,Economics,BA,25000,116.28571
10007791,Economics,BA,25000,114.77778
10007791,Economics,BA,25000,109.33334
10007791,Economics,BSc,25000,96
10007791,Economics,BSc,25000,114.77778
10007791,Economics,BSc,25000,106
10007791,English  Language  and  Linguistics,BA,16000,122.71429
10007791,English  Language  and  Literature,BA,18000,118.42857
10007791,English  Language  and  Literature,BA,18000,121.82758
10007791,English  Language  and  Literature,BA,18000,121.82758
10007791,English  Language  and  Literature,BA,18000,121.82758
10007791,English  Literature,BA,18000,124.5
10007791,English  Literature,BA,18000,121.82758
10007791,English  Literature,BA,18000,108.85714
10007791,European  Studies,BA,19000,108
10007791,European  Studies,BA,19000,108
10007791,European  Studies  and  Modern  Languages,BA,19000,108
10007791,European  Studies  and  Modern  Languages,BA,19000,108
10007791,Finance,BSc,22000,96
10007791,Finance,BSc,22000,96
10007791,Finance,BSc,22000,96
10007791,Finance,BSc,22000,96
10007791,Financial  Economics,BA,25000,114.77778
10007791,Financial  Economics,BA,25000,114.77778
10007791,Financial  Economics,BA,25000,114.77778
10007791,Financial  Economics,BA,25000,114.77778
10007791,Financial  Economics,BSc,25000,112
10007791,Financial  Economics,BSc,25000,109.33334
10007791,Financial  Economics,BSc,25000,114.77778
10007791,Financial  Economics,BSc,25000,114.77778
10007791,Genetics,BSc,19000,119.5
10007791,Genetics,BSc,19000,119.5
10007791,Genetics,BSc,19000,119.5
10007791,Genetics  and  Genomics,BSc,19000,119.5
10007791,Genetics  and  Genomics,BSc,19000,119.5
10007791,Genetics  and  Genomics,BSc,19000,119.5
10007791,Global  Studies,BA,18000,130.72728
10007791,Global  Studies,BA,18000,130.72728
10007791,Global  Studies  (Including  Foundation  Year  and  Year  Abroad),BA,18000,130.72728
10007791,Global  Studies  and  Modern  Languages,BA,18000,130.72728
10007791,History,BA,20000,121
10007791,History,BA,20000,112
10007791,History,BA,20000,118.6
10007791,Information  and  Communication  Technology,BSc,24000,118.5625
10007791,Information  and  Communication  Technology,BSc,24000,118.5625
10007791,Information  and  Communication  Technology,BSc,24000,118.5625
10007791,International  Business  and  Entrepreneurship,BSc,23000,103.5
10007791,International  Business  and  Entrepreneurship,BSc,22000,112
10007791,International  Business  and  Entrepreneurship,BSc,22000,112
10007791,International  Economics,BA,25000,114.77778
10007791,International  Economics,BA,25000,114.77778
10007791,International  Economics,BA,25000,114.77778
10007791,International  Economics,BA,25000,114.77778
10007791,International  Economics,BSc,25000,114.77778
10007791,International  Economics,BSc,25000,114.77778
10007791,International  Economics,BSc,25000,114.77778
10007791,International  Economics,BSc,25000,114.77778
10007791,International  Relations,BA,22000,122.22727
10007791,International  Relations,BA,22000,117
10007791,International  Relations,BA,22000,124.5
10007791,International  Relations,BA,22000,122.22727
10007791,Language  Studies,BA,19000,108
10007791,Language  Studies,BA,19000,108
10007791,Latin  American  studies,BA,18000,124.5
10007791,Latin  American  Studies,BA,18000,124.5
10007791,Linguistics,BA,19000,124.5
10007791,Linguistics,BA,19000,124.5
10007791,Linguistics,BA,19000,124.5
10007791,Linguistics,BA,19000,124.5
10007791,Management  Economics,BA,25000,114.77778
10007791,Management  Economics,BA,25000,114.77778
10007791,Management  Economics,BA,25000,114.77778
10007791,Management  Economics,BA,25000,114.77778
10007791,Management  Economics,BSc,25000,114.77778
10007791,Management  Economics,BSc,25000,114.77778
10007791,Management  Economics,BSc,25000,114.77778
10007791,Management  Economics,BSc,25000,114.77778
10007791,Marine  Biology,BSc,19000,112
10007791,Marine  Biology,BSc,19000,133
10007791,Marine  Biology,MMarBiol,19000,125.63636
10007791,Marine  Biology,BSc,19000,125.63636
10007791,Marketing,BSc,22000,132.28572
10007791,Marketing,BSc,22000,112
10007791,Marketing,BSc,22000,112
10007791,Mathematics,BSc,25000,124.5
10007791,Mathematics,BSc,25000,124.85714
10007791,Mathematics,BSc,25000,124.5
10007791,Mathematics,BSc,25000,124.5
10007791,Mathematics  and  Statistics,BSc,25000,124.5
10007791,Mathematics  and  Statistics,BSc,25000,124.5
10007791,Mathematics  and  Statistics,BSc,25000,124.5
10007791,Mathematics  and  Statistics,BSc,25000,124.5
10007791,Mathematics  with  Physics,BSc,25000,124.5
10007791,Mathematics  with  Physics,BSc,25000,124.5
10007791,Mathematics  with  Physics,BSc,25000,124.5
10007791,Microbiology,BSc,19000,124.63158
10007791,Microbiology,BSc,19000,124.63158
10007791,Microbiology,BSc,19000,124.63158
10007791,Modern  History,BA,20000,119.5
10007791,Modern  History,BA,20000,118.6
10007791,Modern  History,BA,20000,118.6
10007791,Modern  Languages,BA,19000,96
10007791,Modern  Languages,BA,19000,108
10007791,Modern  Languages  (Translation),MLang,19000,108
10007791,Modern  Languages  and  English  Language,BA,18000,121.82758
10007791,Nursing  (Adult),BSc,22000,119.5
10007791,Nursing  (Adult),BSc,22000,112
10007791,Nursing  (Adult),BSc,22000,112
10007791,Nursing  (Adult),BSc,22000,112
10007791,Nursing  (Mental  Health),BSc,22000,112
10007791,Nursing  (Mental  Health),BSc,22000,112
10007791,Nursing  (Mental  Health),BSc,22000,112
10007791,Nursing  (Mental  Health),BSc,22000,112
10007791,Nursing  (Mental  Health)  Work  Based  Learning,BSc,22000,112
10007791,Nursing  (Mental  Health)  Work  Based  Learning,BSc,22000,112
10007791,Occupational  Therapy,BSc,22000,107.66666
10007791,Philosophy,BA,18000,131.75
10007791,Philosophy,BA,18000,96
10007791,Philosophy,BA,18000,133.52632
10007791,Philosophy  (Including  Foundation  Year  and  Year  Abroad),BA,18000,133.52632
10007791,Philosophy  Politics  and  Economics,BA,22000,122.22727
10007791,Philosophy  Religion  and  Ethics,BA,18000,133.52632
10007791,Philosophy  Religion  and  Ethics,BA,18000,133.52632
10007791,Philosophy  Religion  and  Ethics,BA,18000,133.52632
10007791,Philosophy  Religion  and  Ethics  (Including  Foundation  Year  and  Year  Abroad),BA,18000,133.52632
10007791,Physiotherapy,BSc,22000,114.14286
10007791,Political  Economics,BA,22000,122.22727
10007791,Political  Economics,BA,22000,122.22727
10007791,Political  Economics,BA,22000,122.22727
10007791,Political  Theory  and  Public  Policy,BA,22000,122.22727
10007791,Political  Theory  and  Public  Policy,BA,22000,122.22727
10007791,Political  Theory  and  Public  Policy,BA,22000,122.22727
10007791,Politics,BA,22000,124.5
10007791,Politics,BA,22000,115
10007791,Politics,BA,22000,122.22727
10007791,Politics,BA,22000,122.22727
10007791,Politics  and  International  Relations,BA,22000,122.22727
10007791,Politics  and  International  Relations,BA,22000,122.22727
10007791,Politics  and  International  Relations,BA,22000,122.22727
10007791,Politics  with  Human  Rights,BA,22000,122.22727
10007791,Politics  with  Human  Rights,BA,22000,122.22727
10007791,Politics  with  Human  Rights,BA,22000,122.22727
10007791,Psychoanalytic  Studies,BA,18000,123.89655
10007791,Psychoanalytic  Studies,BA,18000,123.89655
10007791,Psychoanalytic  Studies,BA,18000,123.89655
10007791,Psychoanalytic  Studies,BA,18000,123.89655
10007791,Psychology,BA,18000,96
10007791,Psychology,BA,18000,115.33334
10007791,Psychology,BSc,18000,130.04546
10007791,Psychology,BSc,18000,120.33334
10007791,Psychology  with  Cognitive  Neuroscience,BSc,18000,96
10007791,Psychology  with  Cognitive  Neuroscience,BSc,18000,124.85714
10007791,Robotic  Engineering,BEng,24000,118.5625
10007791,Robotic  Engineering,BEng,24000,118.5625
10007791,Robotic  Engineering,BEng,24000,118.5625
10007791,Social  Anthropology  with  Human  Rights,BA,18000,130.72728
10007791,Social  Anthropology  with  Human  Rights,BA,18000,130.72728
10007791,Social  Anthropology  with  Human  Rights,BA,18000,130.72728
10007791,Social  Work,BA,23000,151.5
10007791,Sociology,BA,18000,119.5
10007791,Sociology,BA,18000,122
10007791,Sociology,BA,18000,130.72728
10007791,Sociology,BA,18000,130.72728
